run,order,records,updates,clients,wait_each,native_pipeline,local_probe,blocked_probes,worker_fat,worker_appends,worker_materializations,pipeline_threads,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,retired_nodes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,profile,queue_ns,plan_ns,inline_leaf_ns,parallel_wave_ns,merge_retire_ns,publish_ns,gc_ns,serial_cow_ns,worker_loop_ns,worker_wakeups,reference_ok
1,63,100000,300000,4,0,True,1,1297,1,271584,28416,2,2,8,uniform,1,0.171036,89489408,5881560,2224600,49297576,49297576,170496,0,271584,28416,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,64,100000,300000,4,0,True,1,137600,1,152434,147566,2,2,4,hot,0,0.223359,35471360,4743656,1086696,232018000,232018000,885396,0,152434,147566,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,65,100000,300000,4,0,True,1,1337,0,0,0,2,4,8,uniform,1,0.151107,89604096,5873760,2216800,49342848,49342848,170658,0,271557,28443,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,66,100000,300000,4,0,True,1,4394,0,0,0,2,2,2,uniform,1,0.15386,201097216,4117560,460600,154969704,154969704,584376,0,202604,97396,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,67,100000,300000,4,0,True,1,89151,1,205019,94981,2,2,8,hot,0,0.189859,36519936,5909760,2252800,153519216,153519216,569886,0,205019,94981,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,68,100000,300000,4,0,True,1,153544,1,138137,161863,2,4,4,hot,0,0.22944,35635200,4744072,1087112,253461624,253461624,971178,0,138137,161863,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,69,100000,300000,4,0,True,1,136202,0,0,0,2,4,4,hot,1,0.21157,282083328,4745632,1088672,230057304,230057304,877488,0,153752,146248,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,70,100000,300000,4,0,True,1,2505,0,0,0,2,4,4,uniform,0,0.162725,36012032,4693320,1036360,91891088,91891088,336384,0,243936,56064,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,71,100000,300000,4,0,True,1,142655,0,0,0,2,1,4,hot,0,0.221543,35504128,4742824,1085864,238812152,238812152,912504,0,147916,152084,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,72,100000,300000,4,0,True,1,0,0,0,0,2,2,0,uniform,1,0.204336,528711680,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,73,100000,300000,4,0,True,1,0,0,0,0,2,2,0,hot,1,0.268977,528711680,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,74,100000,300000,4,0,True,1,113078,1,173488,126512,2,1,4,hot,0,0.246279,38436864,4748856,1091896,200348816,200348816,759072,0,173488,126512,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,75,100000,300000,4,0,True,1,0,0,0,0,2,4,0,uniform,0,0.224474,38633472,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,76,100000,300000,4,0,True,1,176231,0,0,0,2,2,2,hot,1,0.220554,359661568,4122264,465304,302713008,302713008,1169412,0,105098,194902,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,77,100000,300000,4,0,True,1,0,0,0,0,2,4,0,uniform,1,0.226411,528793600,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,78,100000,300000,4,0,True,1,1151,1,271695,28305,2,1,8,uniform,0,0.176647,37240832,5887560,2230600,49113480,49113480,169830,0,271695,28305,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,79,100000,300000,4,0,True,1,192380,1,91849,208151,2,4,2,hot,0,0.243011,35504128,4120304,463344,322605784,322605784,1248906,0,91849,208151,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,80,100000,300000,4,0,True,1,0,0,0,0,2,4,0,hot,0,0.266463,35160064,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,81,100000,300000,4,0,True,1,2370,1,244008,55992,2,1,4,uniform,0,0.193256,35766272,4697168,1040208,91773736,91773736,335952,0,244008,55992,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,82,100000,300000,4,0,True,1,2738,0,0,0,2,4,4,uniform,1,0.166737,133758976,4694776,1037816,91995656,91995656,336762,0,243873,56127,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,83,100000,300000,4,0,True,1,162905,0,0,0,2,4,4,hot,0,0.217295,35651584,4740120,1083160,266104352,266104352,1021938,0,129677,170323,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,0,100000,300000,4,0,True,1,4416,0,0,0,2,4,2,uniform,0,0.169762,35635200,4119016,462056,154952328,154952328,584316,0,202614,97386,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,1,100000,300000,4,0,True,1,119988,0,0,0,2,2,8,hot,0,0.176774,36470784,5894760,2237800,196907248,196907248,743808,0,176032,123968,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,2,100000,300000,4,0,True,1,2276,1,244001,55999,2,1,4,uniform,1,0.206114,133431296,4692592,1035632,91790312,91790312,335994,0,244001,55999,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,3,100000,300000,4,0,True,1,2545,0,0,0,2,2,4,uniform,0,0.14116,35979264,4695088,1038128,91883072,91883072,336360,0,243940,56060,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,4,100000,300000,4,0,True,1,0,0,0,0,2,4,0,uniform,0,0.209524,42762240,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,5,100000,300000,4,0,True,1,181257,0,0,0,2,2,2,hot,1,0.221571,366280704,4122488,465528,308902120,308902120,1194162,0,100973,199027,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,6,100000,300000,4,0,True,1,159164,1,118217,181783,2,1,2,hot,0,0.274056,35078144,4122152,465192,282976176,282976176,1090698,0,118217,181783,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,7,100000,300000,4,0,True,1,1183,1,271633,28367,2,1,8,uniform,0,0.197813,37257216,5875160,2218200,49218512,49218512,170202,0,271633,28367,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,8,100000,300000,4,0,True,1,0,0,0,0,2,4,0,hot,1,0.264137,528760832,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,9,100000,300000,4,0,True,1,88991,0,0,0,2,4,8,hot,1,0.185817,201293824,5904560,2247600,153203856,153203856,568326,0,205279,94721,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,10,100000,300000,4,0,True,1,3925,1,202782,97218,2,1,2,uniform,1,0.223569,200720384,4120192,463232,154695848,154695848,583308,0,202782,97218,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,11,100000,300000,4,0,True,1,4467,0,0,0,2,1,2,uniform,1,0.158444,201064448,4119464,462504,154962160,154962160,584352,0,202608,97392,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,12,100000,300000,4,0,True,1,92432,0,0,0,2,1,8,hot,0,0.167665,36388864,5907160,2250200,158220408,158220408,588468,0,201922,98078,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,13,100000,300000,4,0,True,1,124351,0,0,0,2,1,4,hot,1,0.198362,265420800,4746048,1089088,214645336,214645336,815946,0,164009,135991,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,14,100000,300000,4,0,True,1,1458,0,0,0,2,2,8,uniform,1,0.122488,89554944,5875960,2219000,49397264,49397264,170844,0,271526,28474,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,15,100000,300000,4,0,True,1,2509,1,243935,56065,2,2,4,uniform,0,0.156917,35979264,4693528,1036568,91893872,91893872,336390,0,243935,56065,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
