dataset,run,order,slots,runner_wall_seconds,fat_slots,gc_enabled,clients,records,transactions,reads,scans,updates,ignored_transactions,checksum,gc_retired_nodes,gc_reclaimed_nodes,gc_pending_nodes,gc_retired_bytes,gc_reclaimed_bytes,gc_pending_bytes,live_nodes,live_internal_nodes,live_leaf_nodes,live_sidecar_leaves,live_delta_records,live_requested_bytes,live_sidecar_requested_bytes,current_rss_bytes,peak_rss_bytes,init_elapsed_seconds,elapsed_seconds,gc_collect_elapsed_seconds,total_elapsed_seconds
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,3,2,0,0.747199292,0,1,1,10000000,100000,0,0,100000,0,6238072747940578789,800000,800000,0,204800000,204800000,0,1428570,178570,1250000,0,0,365713920,0,704266240,704266240,0.581313959,0.091374500,0.002787417,0.675475876
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,3,3,4,0.685341917,4,1,1,10000000,100000,0,0,100000,0,6238072747940578789,0,0,0,0,0,0,1428570,178570,1250000,90292,100000,375104288,9390368,654770176,654770176,0.590084917,0.045858625,0.000000125,0.635943667
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,3,4,2,0.662061958,2,1,1,10000000,100000,0,0,100000,0,6238072747940578789,784,784,0,206192,206192,0,1428570,178570,1250000,90195,99706,370764840,5050920,650723328,650723328,0.574614833,0.041186500,0.000033416,0.615834749
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_curve_100pct.data,3,1,0,0.636484917,0,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,7000000,7000000,0,1792000000,1792000000,0,205437,18818,186619,0,0,52591872,0,176455680,176455680,0.049941209,0.549197584,0.000561875,0.599700668
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_curve_100pct.data,3,2,2,0.438238625,2,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,1980496,1980496,0,522850944,522850944,0,189779,18084,171695,103647,151216,54387656,5804232,136036352,136036352,0.049321917,0.361223458,0.000258458,0.410803833
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_curve_100pct.data,3,3,8,0.293336417,8,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,326865,326865,0,93016440,93016440,0,189602,17907,171695,134476,579745,75433312,26895200,147128320,147128320,0.050146750,0.216915916,0.000093834,0.267156500
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_curve_100pct.data,3,4,4,0.353394000,4,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,1018290,1018290,0,275811120,275811120,0,177742,17887,159855,115352,272650,57498560,11996608,131170304,131170304,0.050617125,0.275201209,0.000149833,0.325968167
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_zipfian_update.data,4,1,8,0.225496208,8,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,548450,548450,0,156073200,156073200,0,142856,17856,125000,96517,294850,55874536,19303400,128663552,128663552,0.049675125,0.154705667,0.000050416,0.204431208
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_zipfian_update.data,4,2,0,0.522733250,0,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,7000000,7000000,0,1792000000,1792000000,0,142856,17856,125000,0,0,36571136,0,162463744,162496512,0.049403042,0.438731917,0.000568000,0.488702959
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_zipfian_update.data,4,3,4,0.265088958,4,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,1131088,1131088,0,306363264,306363264,0,142856,17856,125000,89333,192080,45861768,9290632,122028032,122028032,0.049226625,0.194115583,0.000092916,0.243435124
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_fat_zipfian_update.data,4,4,2,0.334779791,2,1,1,1000000,1000000,0,0,1000000,0,6238072747940578789,2081982,2081982,0,549643248,549643248,0,142856,17856,125000,75200,107722,40782336,4211200,124354560,124354560,0.049231125,0.260940708,0.000338708,0.310510541
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,4,1,0,0.726147125,0,1,1,10000000,100000,0,0,100000,0,6238072747940578789,800000,800000,0,204800000,204800000,0,1428570,178570,1250000,0,0,365713920,0,704020480,704020480,0.573991625,0.078875667,0.002883833,0.655751125
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,4,2,2,0.664508750,2,1,1,10000000,100000,0,0,100000,0,6238072747940578789,784,784,0,206192,206192,0,1428570,178570,1250000,90195,99706,370764840,5050920,650723328,650723328,0.577549459,0.042054167,0.000030750,0.619634376
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,4,3,8,0.664329417,8,1,1,10000000,100000,0,0,100000,0,6238072747940578789,0,0,0,0,0,0,1428570,178570,1250000,90292,100000,383772320,18058400,657850368,657850368,0.574951167,0.041161250,0.000000125,0.616112542
/Users/minrain/homework/Path_Copy_memory_version/Contrees/ycsbc/export/workload_memory_1pct_scaled.data,4,4,4,0.669370375,4,1,1,10000000,100000,0,0,100000,0,6238072747940578789,0,0,0,0,0,0,1428570,178570,1250000,90292,100000,375104288,9390368,654770176,654770176,0.578590125,0.044639875,0.000000083,0.623230083
