dataset,run,order,slots,runner_wall_seconds,fat_slots,gc_enabled,clients,records,transactions,reads,scans,updates,ignored_transactions,checksum,gc_retired_nodes,gc_reclaimed_nodes,gc_pending_nodes,gc_retired_bytes,gc_reclaimed_bytes,gc_pending_bytes,live_nodes,live_internal_nodes,live_leaf_nodes,live_sidecar_leaves,live_delta_records,live_requested_bytes,live_sidecar_requested_bytes,current_rss_bytes,peak_rss_bytes,init_elapsed_seconds,elapsed_seconds,gc_collect_elapsed_seconds,total_elapsed_seconds
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,3,4,8,0.028654416,8,1,1,100000,500000,450339,0,49661,0,18281039631999866939,0,0,0,0,0,0,106669,6669,100000,1385,49661,7824360,144040,33488896,33521664,0.002669917,0.017077167,0.000000292,0.019747376
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,3,1,4,0.248013083,4,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,2760378,2760378,0,430618968,430618968,0,106669,6669,100000,39869,199685,9275080,1594760,93093888,93126656,0.002716459,0.224211875,0.000041833,0.226970167
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,3,2,8,0.258098917,8,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,1399674,1399674,0,233279000,233279000,0,106669,6669,100000,66786,400489,14626064,6945744,97697792,97730560,0.002670125,0.233518667,0.000068542,0.236257334
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,3,3,2,0.266317625,2,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,4799700,4799700,0,716755200,716755200,0,106669,6669,100000,0,100150,7680320,0,96845824,96878592,0.002643875,0.242817250,0.000032125,0.245493250
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,3,4,0,0.731027792,0,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,15000000,15000000,0,2240000000,2240000000,0,106669,6669,100000,0,0,7680320,0,126763008,126795776,0.002707791,0.702066667,0.000057916,0.704832374
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,3,1,8,0.041351833,8,1,1,100000,500000,0,0,500000,0,6238072747940578789,40680,40680,0,6780000,6780000,0,106669,6669,100000,81420,438980,16148000,8467680,45432832,45449216,0.002636334,0.028701834,0.000062625,0.031400793
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,3,2,0,0.155843667,0,1,1,100000,500000,0,0,500000,0,6238072747940578789,3000000,3000000,0,448000000,448000000,0,106669,6669,100000,0,0,7680320,0,75612160,75644928,0.002632875,0.137390458,0.000902334,0.140925667
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,3,3,4,0.048662959,4,1,1,100000,500000,0,0,500000,0,6238072747940578789,354378,354378,0,55282968,55282968,0,106669,6669,100000,42126,204685,9365360,1685040,45481984,45498368,0.002619459,0.035670958,0.000010500,0.038300917
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_uniform.data,3,4,2,0.058898500,2,1,1,100000,500000,0,0,500000,0,6238072747940578789,800340,800340,0,119517440,119517440,0,106669,6669,100000,0,99830,7680320,0,48332800,48365568,0.002655709,0.045671666,0.000111875,0.048439250
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,3,1,0,0.117190500,0,1,1,100000,500000,0,0,500000,0,6238072747940578789,3000000,3000000,0,448000000,448000000,0,106669,6669,100000,0,0,7680320,0,75612160,75644928,0.002609208,0.098382875,0.000449625,0.101441708
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,3,2,2,0.048427000,2,1,1,100000,500000,0,0,500000,0,6238072747940578789,908454,908454,0,135662464,135662464,0,106669,6669,100000,0,45773,7680320,0,54771712,54804480,0.002680583,0.035357625,0.000009708,0.038047916
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,3,3,8,0.036193125,8,1,1,100000,500000,0,0,500000,0,6238072747940578789,299826,299826,0,49971000,49971000,0,106669,6669,100000,1463,50261,7832472,152152,38207488,38223872,0.002632166,0.024530000,0.000007333,0.027169499
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,3,4,4,0.040721542,4,1,1,100000,500000,0,0,500000,0,6238072747940578789,540012,540012,0,84241872,84241872,0,106669,6669,100000,1428,49990,7737440,57120,41287680,41320448,0.002803000,0.028915083,0.000019625,0.031737708
