run,mode,slots,workers,pattern,pinned,records,updates,elapsed_seconds,peak_rss_bytes,live_bytes,overflow_bytes,retired_bytes,reclaimed_bytes,pending_bytes,appended_updates,cow_updates,parallel_updates,materialization_waves,reference_ok
3,batch,2,4,uniform,1,100000,100000,0.0200152,45285376,7230080,0,18621376,18621376,0,91863,8137,99979,375,True
3,batch,4,1,uniform,1,100000,100000,0.00734896,24870912,7539120,309040,1259888,1259888,0,99642,358,0,162,True
3,batch,8,1,uniform,1,100000,100000,0.00701488,23986176,8070712,840632,0,0,0,100000,0,0,0,True
3,batch,8,1,hot,0,100000,100000,0.0111096,23281664,7239960,9880,11770768,11770768,0,90070,9930,0,2356,True
3,batch,4,1,hot,0,100000,100000,0.0118659,23298048,7232640,2560,15434992,15434992,0,82082,17918,0,3165,True
3,batch,2,4,hot,0,100000,100000,0.0679048,23445504,7230080,0,19722112,19722112,0,70079,29921,86866,4139,True
3,batch,2,2,hot,0,100000,100000,0.0514393,23429120,7230080,0,19859328,19859328,0,70079,29921,86272,4171,True
3,batch,2,1,hot,0,100000,100000,0.0141412,23379968,7230080,0,19833600,19833600,0,70079,29921,0,4165,True
3,batch,0,1,hot,0,100000,100000,0.0255076,24133632,7230080,0,65775360,65775360,0,0,100000,0,7568,True
3,seq,2,1,hot,0,100000,100000,0.0129675,85147648,7230080,0,130216192,130216192,0,,,0,,True
3,cow,0,1,hot,0,100000,100000,0.095443,23953408,7230080,0,435200000,435200000,0,0,100000,0,0,True
3,cow,0,1,hot,1,100000,100000,0.163528,568590336,7230080,0,435200000,435200000,0,0,100000,0,0,True
3,seq,2,1,hot,1,100000,100000,0.015411,192937984,7230080,0,130216192,130216192,0,,,0,,True
3,batch,0,1,hot,1,100000,100000,0.0308517,103759872,7230080,0,66001344,66001344,0,0,100000,0,7601,True
3,batch,2,1,hot,1,100000,100000,0.0160719,46448640,7230080,0,19820736,19820736,0,70079,29921,0,4162,True
3,batch,2,2,hot,1,100000,100000,0.055446,46383104,7230080,0,19756416,19756416,0,70079,29921,86270,4147,True
3,batch,2,4,hot,1,100000,100000,0.0716677,46546944,7230080,0,19825024,19825024,0,70079,29921,86471,4163,True
3,batch,4,1,hot,1,100000,100000,0.0147542,40960000,7232640,2560,15465008,15465008,0,82082,17918,0,3172,True
3,batch,8,1,hot,1,100000,100000,0.0125261,36339712,7239960,9880,11839376,11839376,0,90070,9930,0,2372,True
3,batch,8,1,insert,0,100000,100000,0.0152483,33603584,14458176,0,134307584,134307584,0,0,100000,0,391,True
3,batch,4,1,insert,0,100000,100000,0.0150077,33603584,14458176,0,134499264,134499264,0,0,100000,0,391,True
3,batch,2,4,insert,0,100000,100000,0.0280593,33816576,14458176,0,134674624,134674624,0,0,100000,100000,391,True
3,batch,2,2,insert,0,100000,100000,0.0235781,33718272,14458176,0,134581632,134581632,0,0,100000,100000,391,True
3,batch,2,1,insert,0,100000,100000,0.0151465,33669120,14458176,0,134527168,134527168,0,0,100000,0,391,True
3,batch,0,1,insert,0,100000,100000,0.015193,33603584,14458176,0,134446080,134446080,0,0,100000,0,391,True
3,seq,2,1,insert,0,100000,100000,0.03304,216760320,14458176,0,391550912,391550912,0,,,0,,True
3,cow,0,1,insert,0,100000,100000,0.10124,32849920,14458176,0,391550912,391550912,0,0,100000,0,0,True
3,cow,0,1,insert,1,100000,100000,0.152183,525893632,14458176,0,391550912,391550912,0,0,100000,0,0,True
3,seq,2,1,insert,1,100000,100000,0.0386948,533626880,14458176,0,391550912,391550912,0,,,0,,True
3,batch,0,1,insert,1,100000,100000,0.0255357,199901184,14458176,0,134485120,134485120,0,0,100000,0,391,True
3,batch,2,1,insert,1,100000,100000,0.0253342,200474624,14458176,0,134935936,134935936,0,0,100000,0,391,True
3,batch,2,2,insert,1,100000,100000,0.0320975,199737344,14458176,0,134311744,134311744,0,0,100000,100000,391,True
3,batch,2,4,insert,1,100000,100000,0.035756,200638464,14458176,0,134958592,134958592,0,0,100000,100000,391,True
3,batch,4,1,insert,1,100000,100000,0.0250759,200163328,14458176,0,134681472,134681472,0,0,100000,0,391,True
3,batch,8,1,insert,1,100000,100000,0.0249042,199819264,14458176,0,134422144,134422144,0,0,100000,0,391,True
