run,version,records,updates,clients,wait_each,native_pipeline,local_probe,blocked_probes,worker_fat,worker_appends,worker_materializations,pipeline_threads,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,retired_nodes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,profile,queue_ns,plan_ns,inline_leaf_ns,parallel_wave_ns,merge_retire_ns,publish_ns,gc_ns,serial_cow_ns,worker_loop_ns,worker_wakeups,reference_ok
4,before,100000,300000,4,0,True,1,4587,0,0,0,2,2,2,uniform,0,0.20001,35553280,4116328,459368,155021344,155021344,584574,0,202571,97429,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,4239,0,0,0,2,2,2,uniform,0,0.163816,35520512,4117952,460992,154812056,154812056,583758,0,202707,97293,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,2565,0,0,0,4,2,4,uniform,0,0.174209,35962880,4688848,1031888,91940912,91940912,336564,0,243906,56094,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,2468,0,0,0,4,2,4,uniform,0,0.141761,36175872,4687912,1030952,91965016,91965016,336648,0,243892,56108,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,0,0,0,0,2,2,0,uniform,0,0.192308,41615360,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,0,0,0,0,2,2,0,uniform,0,0.205508,38731776,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,198790,0,0,0,4,1,8,hot,0,0.240271,36667392,5875360,2218400,310454992,310454992,1200732,0,99878,200122,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,203181,0,0,0,4,1,8,hot,0,0.250498,36683776,5872560,2215600,316922944,316922944,1226574,0,95571,204429,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,0,0,0,0,4,2,0,hot,0,0.282127,34766848,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,0,0,0,0,4,2,0,hot,0,0.2902,35848192,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,113522,1,173104,126896,2,1,4,hot,0,0.256177,35569664,4748752,1091792,200913992,200913992,761376,0,173104,126896,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,113568,1,173222,126778,2,1,4,hot,0,0.260378,35569664,4748232,1091272,200739296,200739296,760668,0,173222,126778,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,89488,1,204704,95296,2,2,8,hot,0,0.193445,36470784,5909360,2252400,154010056,154010056,571776,0,204704,95296,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,85717,1,208054,91946,2,2,8,hot,0,0.2232,37634048,5909560,2252600,148982456,148982456,551676,0,208054,91946,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,4097,1,202728,97272,2,2,2,uniform,0,0.194223,35504128,4119576,462616,154777448,154777448,583632,0,202728,97272,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,4269,1,202709,97291,2,2,2,uniform,0,0.181965,35487744,4123496,466536,154804560,154804560,583746,0,202709,97291,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,1184,1,271627,28373,2,1,8,uniform,0,0.202875,37371904,5877160,2220200,49229328,49229328,170238,0,271627,28373,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,1213,1,271621,28379,2,1,8,uniform,0,0.210027,37257216,5872560,2215600,49236344,49236344,170274,0,271621,28379,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,0,0,0,0,2,1,0,hot,0,0.304696,35307520,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,0,0,0,0,2,1,0,hot,0,0.314122,35127296,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,2606,0,0,0,4,1,4,uniform,0,0.176537,35864576,4689056,1032096,91966816,91966816,336666,0,243889,56111,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,2611,0,0,0,4,1,4,uniform,0,0.156712,35979264,4696128,1039168,91881744,91881744,336354,0,243941,56059,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,194729,0,0,0,2,2,2,hot,0,0.236608,35258368,4121256,464296,325592808,325592808,1260858,0,89857,210143,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,196382,0,0,0,2,2,2,hot,0,0.230713,35848192,4121032,464072,327495336,327495336,1268442,0,88593,211407,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,133886,0,0,0,2,1,4,hot,0,0.221992,35536896,4746048,1089088,227034880,227034880,865392,0,155768,144232,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,134094,0,0,0,2,1,4,hot,0,0.213983,35618816,4743864,1086904,227413736,227413736,866982,0,155503,144497,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,4407,0,0,0,4,1,2,uniform,0,0.172837,35389440,4117840,460880,154916896,154916896,584166,0,202639,97361,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,4354,0,0,0,4,1,2,uniform,0,0.17386,35520512,4123608,466648,154879768,154879768,584040,0,202660,97340,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,229919,0,0,0,4,1,4,hot,0,0.253531,35651584,4732632,1075672,359546752,359546752,1397076,0,67154,232846,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,225628,0,0,0,4,1,4,hot,0,0.231726,35897344,4730864,1073904,353489000,353489000,1372704,0,71216,228784,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,1352,0,0,0,2,1,8,uniform,0,0.129901,37322752,5876160,2219200,49314608,49314608,170568,0,271572,28428,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,1229,0,0,0,2,1,8,uniform,0,0.134698,37240832,5876360,2219400,49264392,49264392,170382,0,271603,28397,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,220393,0,0,0,4,2,4,hot,0,0.248319,36093952,4733360,1076400,346081112,346081112,1342926,0,76179,223821,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,214649,0,0,0,4,2,4,hot,0,0.228289,36552704,4732840,1075880,337896856,337896856,1310004,0,81666,218334,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,0,0,0,0,4,2,0,uniform,0,0.227924,40763392,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,0,0,0,0,4,2,0,uniform,0,0.23642,44138496,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,1364,0,0,0,2,2,8,uniform,0,0.127471,37306368,5872960,2216000,49357464,49357464,170694,0,271551,28449,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,1398,0,0,0,2,2,8,uniform,0,0.118571,37601280,5873760,2216800,49351256,49351256,170676,0,271554,28446,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,4381,1,202641,97359,4,2,2,uniform,0,0.221743,35602432,4121424,464464,154910800,154910800,584154,0,202641,97359,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,4363,1,202699,97301,4,2,2,uniform,0,0.195369,35586048,4124112,467152,154820536,154820536,583806,0,202699,97301,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,230254,1,66843,233157,4,1,4,hot,0,0.275061,35815424,4730344,1073384,360003960,360003960,1398942,0,66843,233157,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,226422,1,70481,229519,4,1,4,hot,0,0.263511,35897344,4731696,1074736,354580312,354580312,1377114,0,70481,229519,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,2376,1,244004,55996,2,1,4,uniform,0,0.208186,35667968,4693736,1036776,91784664,91784664,335976,0,244004,55996,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,2281,1,244028,55972,2,1,4,uniform,0,0.2237,35799040,4689056,1032096,91747696,91747696,335832,0,244028,55972,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,239473,0,0,0,4,2,2,hot,0,0.284283,35504128,4118792,461832,382823640,382823640,1489872,0,51688,248312,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,237319,0,0,0,4,2,2,hot,0,0.281398,35667968,4118008,461048,379979856,379979856,1478478,0,53587,246413,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,241019,0,0,0,4,1,2,hot,0,0.268313,35094528,4118120,461160,384882560,384882560,1498110,0,50315,249685,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,241036,0,0,0,4,1,2,hot,0,0.276959,35241984,4117560,460600,384918952,384918952,1498248,0,50292,249708,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,118406,0,0,0,2,2,8,hot,0,0.184515,37011456,5899160,2242200,195179288,195179288,736998,0,177167,122833,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,105539,0,0,0,2,2,8,hot,0,0.189142,36569088,5903560,2246600,176544040,176544040,662190,0,189635,110365,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,178511,0,0,0,2,1,2,hot,0,0.256176,35012608,4121872,464912,305548008,305548008,1180752,0,103208,196792,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,178243,0,0,0,2,1,2,hot,0,0.256039,35045376,4121816,464856,305111392,305111392,1179006,0,103499,196501,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,220333,1,76254,223746,4,2,4,hot,0,0.264364,35749888,4732112,1075152,345976832,345976832,1342476,0,76254,223746,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,220323,1,76266,223734,4,2,4,hot,0,0.265061,35831808,4733464,1076504,345940616,345940616,1342404,0,76266,223734,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,4174,0,0,0,2,1,2,uniform,0,0.158578,35504128,4122208,465248,154736984,154736984,583470,0,202755,97245,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,4142,0,0,0,2,1,2,uniform,0,0.155185,35553280,4118736,461776,154817304,154817304,583782,0,202703,97297,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,4113,1,202745,97255,2,1,2,uniform,0,0.232255,35405824,4123440,466480,154748648,154748648,583530,0,202745,97255,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,4032,1,202780,97220,2,1,2,uniform,0,0.230594,35209216,4120416,463456,154697184,154697184,583320,0,202780,97220,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,2381,1,243983,56017,2,2,4,uniform,0,0.182178,35782656,4689368,1032408,91818168,91818168,336102,0,243983,56017,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,2464,1,243958,56042,2,2,4,uniform,0,0.176766,35766272,4693944,1036984,91859064,91859064,336252,0,243958,56042,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,245341,1,46475,253525,4,1,2,hot,0,0.295039,35110912,4117728,460768,390639792,390639792,1521150,0,46475,253525,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,246543,1,45456,254544,4,1,2,hot,0,0.312386,35569664,4116944,459984,392160288,392160288,1527264,0,45456,254544,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,2601,1,243899,56101,4,1,4,uniform,0,0.227639,36061184,4694672,1037712,91951144,91951144,336606,0,243899,56101,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,2587,1,243905,56095,4,1,4,uniform,0,0.213395,35897344,4691656,1034696,91941512,91941512,336570,0,243905,56095,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,2581,1,243883,56117,4,2,4,uniform,0,0.179997,36028416,4692696,1035736,91974888,91974888,336702,0,243883,56117,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,2563,1,243899,56101,4,2,4,uniform,0,0.177105,36012032,4693112,1036152,91946568,91946568,336606,0,243899,56101,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,0,0,0,0,4,1,0,hot,0,0.265559,34750464,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,0,0,0,0,4,1,0,hot,0,0.285614,34668544,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,2486,0,0,0,2,1,4,uniform,0,0.134333,35897344,4696960,1040000,91816896,91816896,336108,0,243982,56018,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,2502,0,0,0,2,1,4,uniform,0,0.127763,35667968,4690512,1033552,91865000,91865000,336276,0,243954,56046,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,134551,1,155133,144867,2,2,4,hot,0,0.231276,35536896,4746360,1089400,227975920,227975920,869202,0,155133,144867,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,141598,1,148931,151069,2,2,4,hot,0,0.218133,35553280,4744696,1087736,237294816,237294816,906414,0,148931,151069,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,1222,1,271630,28370,2,2,8,uniform,0,0.162437,37404672,5880160,2223200,49223520,49223520,170220,0,271630,28370,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,1234,1,271599,28401,2,2,8,uniform,0,0.154242,37552128,5878760,2221800,49273336,49273336,170406,0,271599,28401,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,185148,0,0,0,4,2,8,hot,0,0.219604,36782080,5878560,2221600,290618208,290618208,1120818,0,113197,186803,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,186101,0,0,0,4,2,8,hot,0,0.236505,36782080,5876560,2219600,292053024,292053024,1126554,0,112241,187759,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,0,0,0,0,2,1,0,uniform,0,0.236013,36995072,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,0,0,0,0,2,1,0,uniform,0,0.221917,35782656,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,200333,1,98355,201645,4,1,8,hot,0,0.283845,36519936,5876960,2220000,312752720,312752720,1209870,0,98355,201645,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,194092,1,104462,195538,4,1,8,hot,0,0.226072,36618240,5874160,2217200,303653968,303653968,1173228,0,104462,195538,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,71802,1,220559,79441,2,1,8,hot,0,0.238691,36356096,5915960,2259000,130161576,130161576,476646,0,220559,79441,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,71542,1,220661,79339,2,1,8,hot,0,0.229693,36388864,5914760,2257800,129965104,129965104,476034,0,220661,79339,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,179770,1,102149,197851,2,2,2,hot,0,0.25915,36093952,4122824,465864,307138008,307138008,1187106,0,102149,197851,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,183882,1,98909,201091,2,2,2,hot,0,0.227671,35307520,4122824,465864,311997776,311997776,1206546,0,98909,201091,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,2572,0,0,0,2,2,4,uniform,0,0.14329,36061184,4691656,1034696,91966840,91966840,336660,0,243890,56110,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,2508,0,0,0,2,2,4,uniform,0,0.135595,36077568,4690824,1033864,91916784,91916784,336486,0,243919,56081,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,159092,1,118353,181647,2,1,2,hot,0,0.293929,34996224,4122432,465472,282772992,282772992,1089882,0,118353,181647,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,158516,1,118833,181167,2,1,2,hot,0,0.28854,35094528,4123328,466368,282051784,282051784,1087002,0,118833,181167,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,4478,1,202618,97382,4,1,2,uniform,0,0.236557,35504128,4119296,462336,154947080,154947080,584292,0,202618,97382,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,4539,1,202565,97435,4,1,2,uniform,0,0.213481,35340288,4119968,463008,155028264,155028264,584610,0,202565,97435,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,0,0,0,0,4,1,0,uniform,0,0.24195,34881536,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,0,0,0,0,4,1,0,uniform,0,0.274112,35422208,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,1374,1,271528,28472,4,1,8,uniform,0,0.241976,37421056,5872160,2215200,49393392,49393392,170832,0,271528,28472,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,1287,1,271618,28382,4,1,8,uniform,0,0.245909,37486592,5881160,2224200,49241352,49241352,170292,0,271618,28382,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,1269,1,271600,28400,4,2,8,uniform,0,0.184577,37650432,5875560,2218600,49274000,49274000,170400,0,271600,28400,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,1284,1,271582,28418,4,2,8,uniform,0,0.171041,37502976,5872160,2215200,49306048,49306048,170508,0,271582,28418,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,159223,0,0,0,2,2,4,hot,0,0.215377,35880960,4740952,1083992,261214712,261214712,1002276,0,132954,167046,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,153110,0,0,0,2,2,4,hot,0,0.234798,37421056,4742304,1085344,252980896,252980896,969186,0,138469,161531,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,4478,0,0,0,4,2,2,uniform,0,0.185397,35586048,4120808,463848,154895328,154895328,584094,0,202651,97349,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,4561,0,0,0,4,2,2,uniform,0,0.178428,35504128,4124784,467824,154963632,154963632,584370,0,202605,97395,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,after,100000,300000,4,0,True,1,0,0,0,0,2,2,0,hot,0,0.272331,34848768,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
4,before,100000,300000,4,0,True,1,0,0,0,0,2,2,0,hot,0,0.285395,35454976,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,before,100000,300000,4,0,True,1,228951,1,68095,231905,4,1,4,hot,0,0.279683,35799040,4732320,1075360,358138504,358138504,1391430,0,68095,231905,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,after,100000,300000,4,0,True,1,225224,1,71602,228398,4,1,4,hot,0,0.271135,35831808,4731280,1074320,352915864,352915864,1370388,0,71602,228398,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,before,100000,300000,4,0,True,1,2579,0,0,0,4,2,4,uniform,0,0.172484,36012032,4685312,1028352,92067144,92067144,337038,0,243827,56173,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,after,100000,300000,4,0,True,1,2517,0,0,0,4,2,4,uniform,0,0.164064,36012032,4694672,1037712,91911368,91911368,336462,0,243923,56077,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,after,100000,300000,4,0,True,1,1298,1,271587,28413,4,1,8,uniform,0,0.222339,37421056,5879760,2222800,49293568,49293568,170478,0,271587,28413,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,before,100000,300000,4,0,True,1,1313,1,271583,28417,4,1,8,uniform,0,0.20444,37470208,5876560,2219600,49303312,49303312,170502,0,271583,28417,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,after,100000,300000,4,0,True,1,1321,0,0,0,4,1,8,uniform,0,0.132525,37502976,5879760,2222800,49273328,49273328,170388,0,271602,28398,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,before,100000,300000,4,0,True,1,1296,0,0,0,4,1,8,uniform,0,0.133669,37404672,5881160,2224200,49272872,49272872,170412,0,271598,28402,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,before,100000,300000,4,0,True,1,2489,0,0,0,2,1,4,uniform,0,0.133168,35667968,4692488,1035528,91923472,91923472,336504,0,243916,56084,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,after,100000,300000,4,0,True,1,2512,0,0,0,2,1,4,uniform,0,0.150395,35799040,4694568,1037608,91876296,91876296,336312,0,243948,56052,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,before,100000,300000,4,0,True,1,179265,0,0,0,2,1,2,hot,0,0.250628,35274752,4122544,465584,306341928,306341928,1183932,0,102678,197322,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,after,100000,300000,4,0,True,1,177726,0,0,0,2,1,2,hot,0,0.2361,35061760,4122600,465640,304748392,304748392,1177548,0,103742,196258,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,after,100000,300000,4,0,True,1,173671,0,0,0,4,2,8,hot,0,0.226223,37568512,5883760,2226800,273951176,273951176,1053696,0,124384,175616,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,before,100000,300000,4,0,True,1,179063,0,0,0,4,2,8,hot,0,0.232094,36782080,5878560,2221600,281853872,281853872,1085412,0,119098,180902,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,before,100000,300000,4,0,True,1,158948,1,118414,181586,2,1,2,hot,0,0.295154,35094528,4122824,465864,282684056,282684056,1089516,0,118414,181586,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,after,100000,300000,4,0,True,1,158718,1,118630,181370,2,1,2,hot,0,0.296148,35094528,4123664,466704,282361296,282361296,1088220,0,118630,181370,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
5,after,100000,300000,4,0,True,1,1315,0,0,0,4,2,8,uniform,0,0.157335,37666816,5864960,2208000,49361600,49361600,170700,0,271550,28450,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
